"year","month","day","line","ridership"
2020,10,3,"Green",-80.08377765005982
2020,10,4,"Green",-80.10119807109457
2020,10,5,"Green",-80.11881863813412
2020,10,6,"Green",-79.91264001562139
2020,10,7,"Green",-80.01136957053431
2020,10,8,"Green",-79.94949100871818
2020,10,9,"Green",-79.68463143025723
2020,10,10,"Green",-79.98964815773319
2020,10,11,"Green",-79.99604697085287
2020,10,12,"Green",-80.00261224709762
2020,10,13,"Green",-79.83246330584662
2020,10,14,"Green",-79.87039999458872
2020,10,15,"Green",-79.6883553388916
2020,10,16,"Green",-79.65402393749966
2020,10,17,"Green",-79.88012753374095
2020,10,18,"Green",-79.94472423167132
2020,10,19,"Green",-80.0098617548959
2020,10,20,"Green",-79.84685148128928
2020,10,21,"Green",-79.9261604207684
2020,10,22,"Green",-79.7793175395475
2020,10,23,"Green",-79.5730960370959
2020,10,24,"Green",-79.80222731245442
2020,10,25,"Green",-79.91109226299996
2020,10,26,"Green",-80.0204169280618
2020,10,27,"Green",-79.59530408526555
2020,10,28,"Green",-79.92055678302168
2020,10,29,"Green",-80.01475298073782
2020,10,30,"Green",-79.99161083013355
2020,10,31,"Green",-80.14178512420756
2020,11,1,"Green",-80.15659740346076
2020,11,2,"Green",-80.17151936741968
2020,11,3,"Green",-80.1453014381111
2020,11,4,"Green",-80.32034119232361
2020,11,5,"Green",-80.3510621986558
2020,11,6,"Green",-80.2391143781072
2020,11,7,"Green",-80.41691272649003
2020,11,8,"Green",-80.41051053125285
2020,11,9,"Green",-80.40398838165129
2020,11,10,"Green",-80.14284546717641
2020,11,11,"Green",-80.2966341987905
2020,11,12,"Green",-80.34509606304933
2020,11,13,"Green",-80.19221718673259
2020,11,14,"Green",-80.39692941396743
2020,11,15,"Green",-80.43064206108184
2020,11,16,"Green",-80.46465882414006
2020,11,17,"Green",-80.41168696884341
2020,11,18,"Green",-80.45586613761299
2020,11,19,"Green",-80.48773208940148
2020,11,20,"Green",-80.3363684663723
2020,11,21,"Green",-80.58424974529305
2020,11,22,"Green",-80.72844480996245
2020,11,23,"Green",-80.87346076088954
2020,11,24,"Green",-80.8715075303946
2020,11,25,"Green",-81.46415080658136
2020,11,26,"Green",-82.26849593189738
2020,11,27,"Green",-81.10402275651062
2020,11,28,"Green",-80.64659228624309
2020,11,29,"Green",-80.72314069457668
2020,11,30,"Green",-80.80079043447478
2020,12,1,"Green",-80.77436848561614
2020,12,2,"Green",-80.72911898235165
2020,12,3,"Green",-80.8997524900936
2020,12,4,"Green",-81.03935097469581
2020,12,5,"Green",-81.36156303588994
2020,12,6,"Green",-81.48642838591965
2020,12,7,"Green",-81.6120136052635
2020,12,8,"Green",-81.43821408580554
2020,12,9,"Green",-81.60182934193047
2020,12,10,"Green",-81.5744038477876
2020,12,11,"Green",-80.72059243821813
2020,12,12,"Green",-82.2625598624444
2020,12,13,"Green",-82.41530216960035
2020,12,14,"Green",-82.56554644425042
2020,12,15,"Green",-82.52708319138789
2020,12,16,"Green",-82.6669447435023
2020,12,17,"Green",-83.6663633565871
2020,12,18,"Green",-83.58843604126623
2020,12,19,"Green",-83.4486433391927
2020,12,20,"Green",-83.36900775247324
2020,12,21,"Green",-83.28752451964773
2020,12,22,"Green",-83.08265806086874
2020,12,23,"Green",-82.32436227936921
2020,12,24,"Green",-81.18975964587916
2020,12,25,"Green",-81.9155056510945
2020,12,26,"Green",-81.23018910930583
2020,12,27,"Green",-81.09683599568804
2020,12,28,"Green",-80.95858455667995
2020,12,29,"Green",-80.67658561015318
2020,12,30,"Green",-80.11153696096206
2020,12,31,"Green",-79.69424720279534
2021,1,1,"Green",-79.63627397945852
2021,1,2,"Green",-79.24146264327628
2021,1,3,"Green",-79.27916281698853
2021,1,4,"Green",-79.31730824393323
2021,1,5,"Green",-79.38796788254892
2021,1,6,"Green",-80.0490308770158
2021,1,7,"Green",-81.43340219021478
2021,1,8,"Green",-82.7676261035758
2021,1,9,"Green",-82.97965900754893
2021,1,10,"Green",-82.64421606178973
2021,1,11,"Green",-82.31462323164277
2021,1,12,"Green",-82.29473348409341
2021,1,13,"Green",-82.86998778320269
2021,1,14,"Green",-83.36788428347297
2021,1,15,"Green",-83.359699643249
2021,1,16,"Green",-83.28494159456721
2021,1,17,"Green",-82.87356513607385
2021,1,18,"Green",-82.4557387057387
2021,1,19,"Green",-82.10448782713556
2021,1,20,"Green",-82.23342286990439
2021,1,21,"Green",-82.14231915214121
2021,1,22,"Green",-81.85034148549688
2021,1,23,"Green",-81.83300941275104
2021,1,24,"Green",-81.7951143659796
2021,1,25,"Green",-81.75721174410833
2021,1,26,"Green",-81.52832168987311
2021,1,27,"Green",-81.53395224860466
2021,1,28,"Green",-81.39064625442218
2021,1,29,"Green",-81.29397831277484
2021,1,30,"Green",-81.44776958077334
2021,1,31,"Green",-81.60106900209766
2021,2,1,"Green",-81.75430219985651
2021,2,2,"Green",-81.66655932432415
2021,2,3,"Green",-82.1351152767776
2021,2,4,"Green",-81.79042936518012
2021,2,5,"Green",-81.43224031579426
2021,2,6,"Green",-81.44088257293672
2021,2,7,"Green",-81.46346702609945
2021,2,8,"Green",-81.48608533409475
2021,2,9,"Green",-81.46296102424515
2021,2,10,"Green",-81.3181059509207
2021,2,11,"Green",-81.10451607840638
2021,2,12,"Green",-80.76124499616363
2021,2,13,"Green",-80.89105368214543
2021,2,14,"Green",-80.73302992276359
2021,2,15,"Green",-80.57098105032297
2021,2,16,"Green",-79.91131011869764
2021,2,17,"Green",-79.28152645449532
2021,2,18,"Green",-79.32517932403955
2021,2,19,"Green",-79.30497544784596
2021,2,20,"Green",-79.5105064814384
2021,2,21,"Green",-79.5663814236855
2021,2,22,"Green",-79.62240505387518
2021,2,23,"Green",-79.49425896819234
2021,2,24,"Green",-79.31505728829129
2021,2,25,"Green",-79.30321666693877
2021,2,26,"Green",-79.02610629520534
2021,2,27,"Green",-79.19539956613374
2021,2,28,"Green",-79.21963606578521
2021,3,1,"Green",-79.2440661505183
2021,3,2,"Green",-78.83247728170684
2021,3,3,"Green",-79.24163508650696
2021,3,4,"Green",-79.18947795825089
2021,3,5,"Green",-78.67358038120194
2021,3,6,"Green",-78.54349561715823
2021,3,7,"Green",-78.4426506940245
2021,3,8,"Green",-78.34064126813027
2021,3,9,"Green",-77.96521723711226
2021,3,10,"Green",-77.55455370278291
2021,3,11,"Green",-76.9332912040277
2021,3,12,"Green",-75.56259819058454
2021,3,13,"Green",-74.31905072912132
2019,1,15,"Orange",20.830466945666224
2019,1,16,"Orange",17.936154058834113
2019,1,17,"Orange",17.03853665064402
2019,1,18,"Orange",15.668769062213142
2019,1,19,"Orange",4.7157317024548115
2019,1,20,"Orange",1.6431322758125606
2019,1,21,"Orange",-1.3622103618021564
2019,1,22,"Orange",-2.8611573564216757
2019,1,23,"Orange",-3.11396836343315
2019,1,24,"Orange",-4.004721996801308
2019,1,25,"Orange",-4.725087779600325
2019,1,26,"Orange",-4.407246015936255
2019,1,27,"Orange",-4.310083684966667
2019,1,28,"Orange",-4.2130730940854875
2019,1,29,"Orange",-3.7344527189381984
2019,1,30,"Orange",-8.32529503460554
2019,1,31,"Orange",-9.31979587371608
2019,2,1,"Orange",-10.548738872969494
2019,2,2,"Orange",-9.937655754799644
2019,2,3,"Orange",-9.920143817493177
2019,2,4,"Orange",-9.902640046799837
2019,2,5,"Orange",-1.6033233830141085
2019,2,6,"Orange",-1.00864069450753
2019,2,7,"Orange",-0.307896096609059
2019,2,8,"Orange",-0.36406630593896866
2019,2,9,"Orange",-0.07081470738393657
2019,2,10,"Orange",-0.015550409408491669
2019,2,11,"Orange",0.03959361867713496
2019,2,12,"Orange",-0.5794180031254029
2019,2,13,"Orange",-1.337479810600074
2019,2,14,"Orange",-1.7345918531825477
2019,2,15,"Orange",-1.0115338965055516
2019,2,16,"Orange",-1.973251755108444
2019,2,17,"Orange",-2.0407891075103444
2019,2,18,"Orange",-2.110398666342199
2019,2,19,"Orange",-0.8397694929115006
2019,2,20,"Orange",-3.6187655014100164
2019,2,21,"Orange",-4.4278594136217455
2019,2,22,"Orange",-5.740079601807407
2019,2,23,"Orange",-5.17454326707205
2019,2,24,"Orange",-5.191379179665975
2019,2,25,"Orange",-5.20818537604109
2019,2,26,"Orange",-5.2850196736637916
2019,2,27,"Orange",-4.986619030128725
2019,2,28,"Orange",-5.459501814280641
2019,3,1,"Orange",-5.544316809731764
2019,3,2,"Orange",-4.190116708915891
2019,3,3,"Orange",-5.3277658518338535
2019,3,4,"Orange",-6.464826692460113
2019,3,5,"Orange",-0.6726468625877658
2019,3,6,"Orange",-5.429476647277945
2019,3,7,"Orange",-4.01614085161222
2019,3,8,"Orange",-0.49837719579184075
2019,3,9,"Orange",-0.2011190437941388
2019,3,10,"Orange",-0.17615890279116528
2019,3,11,"Orange",-0.15127259362759543
2019,3,12,"Orange",0.14735045045100892
2019,3,13,"Orange",9.15431383863596
2019,3,14,"Orange",11.90766983642712
2019,3,15,"Orange",12.5993461688237
2019,3,16,"Orange",12.958859981425247
2019,3,17,"Orange",11.767004709595614
2019,3,18,"Orange",10.59759516319836
2019,3,19,"Orange",13.55594470158294
2019,3,20,"Orange",12.681755650312098
2019,3,21,"Orange",14.46711469101351
2019,3,22,"Orange",13.946940499337929
2019,3,23,"Orange",9.921753292657371
2019,3,24,"Orange",9.749954816102079
2019,3,25,"Orange",9.578951833133766
2019,3,26,"Orange",10.062414023657045
2019,3,27,"Orange",10.073697809809218
2019,3,28,"Orange",1.3040116572991942
2019,3,29,"Orange",-0.9941558929098369
2019,3,30,"Orange",-0.15697234966337956
2019,3,31,"Orange",0.04796504159282232
2019,4,1,"Orange",0.2530385340924815
2019,4,2,"Orange",0.8696335597496966
2019,4,3,"Orange",0.543838574030208
2019,4,4,"Orange",0.5556275748931676
2019,4,5,"Orange",-1.1293397113452912
2019,4,6,"Orange",-2.64939497804072
2019,4,7,"Orange",-2.5591133263064596
2019,4,8,"Orange",-2.4688546505448374
2019,4,9,"Orange",-2.033732386144216
2019,4,10,"Orange",-2.1800580334212527
2019,4,11,"Orange",-2.154515365163963
2019,4,12,"Orange",-2.5264527353846513
2019,4,13,"Orange",-2.8622107253929876
2019,4,14,"Orange",-2.881034691754659
2019,4,15,"Orange",-2.9001555488039106
2019,4,16,"Orange",-2.295704310581341
2019,4,17,"Orange",-2.6273941228125732
2019,4,18,"Orange",-2.477514947009967
2019,4,19,"Orange",-2.571590887374326
2019,4,20,"Orange",-1.3796310315942841
2019,4,21,"Orange",-1.3237263511116981
2019,4,22,"Orange",-1.267628968296811
2019,4,23,"Orange",-0.24852847311609755
2019,4,24,"Orange",-0.3179880542487621
2019,4,25,"Orange",0.1640385694137966
2019,4,26,"Orange",-0.4461781050866076
2019,4,27,"Orange",0.04079494926462205
2019,4,28,"Orange",0.008771016285579539
2019,4,29,"Orange",-0.023270294271190227
2019,4,30,"Orange",2.5396663144469893
2019,5,1,"Orange",-0.6578871759981796
2019,5,2,"Orange",-1.0705193759655345
2019,5,3,"Orange",-0.9485595852088512
2019,5,4,"Orange",-1.4641313534016747
2019,5,5,"Orange",-1.2822226120502538
2019,5,6,"Orange",-1.1006437738378165
2019,5,7,"Orange",-0.6163988240174594
2019,5,8,"Orange",-1.0651163156965162
2019,5,9,"Orange",-1.1585143353849805
2019,5,10,"Orange",-2.0557277353847088
2019,5,11,"Orange",-1.788274327413826
2019,5,12,"Orange",-1.7935332395794181
2019,5,13,"Orange",-1.7987976111994854
2019,5,14,"Orange",-1.4380059289185776
2019,5,15,"Orange",-1.4226864602048492
2019,5,16,"Orange",-1.382414984645489
2019,5,17,"Orange",-1.273675254894289
2019,5,18,"Orange",-0.9681122383320054
2019,5,19,"Orange",-1.0402917248479964
2019,5,20,"Orange",-1.1127470222026925
2019,5,21,"Orange",-0.8372795633605773
2019,5,22,"Orange",-1.0234622373667634
2019,5,23,"Orange",-1.331218742753758
2019,5,24,"Orange",-1.863799159662418
2019,5,25,"Orange",-3.094704218956288
2019,5,26,"Orange",-2.851905374734204
2019,5,27,"Orange",-2.599645112857584
2019,5,28,"Orange",-0.49821086183945384
2019,5,29,"Orange",-0.3450195990892995
2019,5,30,"Orange",-0.5514392687048139
2019,5,31,"Orange",-0.6413375069228345
2019,6,1,"Orange",-0.1285460775012412
2019,6,2,"Orange",0.12424187228009373
2019,6,3,"Orange",0.37777010870904926
2019,6,4,"Orange",1.3594362539375329
2019,6,5,"Orange",1.138314277464105
2019,6,6,"Orange",1.2514142779384874
2019,6,7,"Orange",1.0226193783563475
2019,6,8,"Orange",1.333887303691846
2019,6,9,"Orange",1.5727848829524889
2019,6,10,"Orange",1.8116570668921412
2019,6,11,"Orange",7.618952784204098
2019,6,12,"Orange",2.371831225217489
2019,6,13,"Orange",1.9084043754136013
2019,6,14,"Orange",1.6554098643527229
2019,6,15,"Orange",1.5086891216895584
2019,6,16,"Orange",1.4371973349212384
2019,6,17,"Orange",1.365754370301815
2019,6,18,"Orange",1.4011703121801753
2019,6,19,"Orange",0.6678828538574839
2019,6,20,"Orange",0.2668871633285922
2019,6,21,"Orange",-0.7590080055394587
2019,6,22,"Orange",-0.4162294309091462
2019,6,23,"Orange",-0.40068168244039415
2019,6,24,"Orange",-0.385086374139586
2019,6,25,"Orange",-0.5018279278499891
2019,6,26,"Orange",-1.2580527115593105
2019,6,27,"Orange",-1.715892223343982
2019,6,28,"Orange",-1.479201963970817
2019,6,29,"Orange",-0.9340677729690849
2019,6,30,"Orange",-0.6923727893434375
2019,7,1,"Orange",-0.4487374372141032
2019,7,2,"Orange",-0.12017952918524036
2019,7,3,"Orange",-0.2122037914691943
2019,7,4,"Orange",-0.03145798274738103
2019,7,5,"Orange",-1.310081096268953
2019,7,6,"Orange",1.089226810714409
2019,7,7,"Orange",1.1341979350234148
2019,7,8,"Orange",1.179222366733507
2019,7,9,"Orange",1.5693194346799226
2019,7,10,"Orange",1.367803473575446
2019,7,11,"Orange",1.295254119285217
2019,7,12,"Orange",0.26456977451649183
2019,7,13,"Orange",0.05737950577440112
2019,7,14,"Orange",0.08965386516286315
2019,7,15,"Orange",0.12191623166578802
2019,7,16,"Orange",0.9366179617449754
2019,7,17,"Orange",0.34886188610658675
2019,7,18,"Orange",0.052153482818574605
2019,7,19,"Orange",-0.7180988877239917
2019,7,20,"Orange",-1.2815639617894619
2019,7,21,"Orange",-0.8688279160192143
2019,7,22,"Orange",-0.4597460271114764
2019,7,23,"Orange",-0.7312381760597884
2019,7,24,"Orange",-0.7718119430023146
2019,7,25,"Orange",-0.8092220422910954
2019,7,26,"Orange",-0.8803213002391425
2019,7,27,"Orange",-0.42724547881718805
2019,7,28,"Orange",-0.3982104846538426
2019,7,29,"Orange",-0.36913674729324675
2019,7,30,"Orange",-0.1963839329549985
2019,7,31,"Orange",-0.9548071317886115
2019,8,1,"Orange",-1.130305734289921
2019,8,2,"Orange",-1.4513051717200798
2019,8,3,"Orange",-1.0037803714959082
2019,8,4,"Orange",-0.8492182291700657
2019,8,5,"Orange",-0.6942443542891837
2019,8,6,"Orange",-0.07049262147484842
2019,8,7,"Orange",-0.13701088125446353
2019,8,8,"Orange",0.026378154114067017
2019,8,9,"Orange",-0.3056465503291993
2019,8,10,"Orange",0.014764209950275104
2019,8,11,"Orange",0.11233138986026811
2019,8,12,"Orange",0.21027466196364558
2019,8,13,"Orange",0.6242944607031635
2019,8,14,"Orange",0.6442759975715565
2019,8,15,"Orange",1.1158724206731456
2019,8,16,"Orange",0.9240357179213189
2019,8,17,"Orange",1.3069696245916105
2019,8,18,"Orange",1.139092564342306
2019,8,19,"Orange",0.9706003610017089
2019,8,20,"Orange",1.106848408442374
2019,8,21,"Orange",0.3841662587225039
2019,8,22,"Orange",0.6005550161802272
2019,8,23,"Orange",-0.7999187069447319
2019,8,24,"Orange",-0.23477782229528085
2019,8,25,"Orange",-0.18345304021146397
2019,8,26,"Orange",-0.13192061036048833
2019,8,27,"Orange",0.07408891045978448
2019,8,28,"Orange",-0.3577188390214983
2019,8,29,"Orange",-0.26264906661040577
2019,8,30,"Orange",-0.8685988490270994
2019,8,31,"Orange",-2.071993643688241
2019,9,1,"Orange",-2.265293094527658
2019,9,2,"Orange",-2.4660626409274493
2019,9,3,"Orange",0.9524759353789958
2019,9,4,"Orange",0.8632028937849392
2019,9,5,"Orange",1.6721121914323596
2019,9,6,"Orange",1.4046950397658975
2019,9,7,"Orange",1.1847051726480669
2019,9,8,"Orange",1.5437076451591385
2019,9,9,"Orange",1.9000765634417711
2019,9,10,"Orange",3.3206431977064272
2019,9,11,"Orange",3.0238737626053247
2019,9,12,"Orange",2.9221998751298637
2019,9,13,"Orange",2.309453118287147
2019,9,14,"Orange",1.3867804146228342
2019,9,15,"Orange",1.4557088517630636
2019,9,16,"Orange",1.523973436096646
2019,9,17,"Orange",7.674655007088093
2019,9,18,"Orange",2.7640136484696525
2019,9,19,"Orange",2.947649705156104
2019,9,20,"Orange",2.424458982883895
2019,9,21,"Orange",2.29261386006336
2019,9,22,"Orange",2.4295393631901283
2019,9,23,"Orange",2.5666147494467992
2019,9,24,"Orange",2.841342358344996
2019,9,25,"Orange",2.8740403269657215
2019,9,26,"Orange",2.8118301178992495
2019,9,27,"Orange",2.811405937410689
2019,9,28,"Orange",3.025286449961936
2019,9,29,"Orange",3.0063878664361656
2019,9,30,"Orange",2.9874500906897814
2019,10,1,"Orange",3.4175987092504654
2019,10,2,"Orange",3.2143267133509354
2019,10,3,"Orange",2.4080527336935145
2019,10,4,"Orange",1.3358269952758959
2019,10,5,"Orange",1.1463526945184987
2019,10,6,"Orange",2.256977292572341
2019,10,7,"Orange",3.3946198556233083
2019,10,8,"Orange",5.095176444583512
2019,10,9,"Orange",4.682388421231402
2019,10,10,"Orange",3.9877258763901615
2019,10,11,"Orange",2.8492235689700216
2019,10,12,"Orange",1.6273399478246138
2019,10,13,"Orange",0.3163472747972755
2019,10,14,"Orange",-0.9946896195070591
2019,10,15,"Orange",-0.264130648592535
2019,10,16,"Orange",-0.8267552876643005
2019,10,17,"Orange",-0.7024109123604441
2019,10,18,"Orange",-1.7280195529561109
2019,10,19,"Orange",-2.945058131598
2019,10,20,"Orange",-4.361682935363239
2019,10,21,"Orange",-5.778626303558403
2019,10,22,"Orange",-5.334164374334621
2019,10,23,"Orange",-9.243806643569878
2019,10,24,"Orange",-9.211692484147829
2019,10,25,"Orange",-10.010574914520348
2019,10,26,"Orange",-9.594883813329934
2019,10,27,"Orange",-9.2644653891313
2019,10,28,"Orange",-8.933034662065896
2019,10,29,"Orange",-4.814889001263115
2019,10,30,"Orange",-5.453515410491073
2019,10,31,"Orange",-6.680796236037721
2019,11,1,"Orange",-7.441676551996837
2019,11,2,"Orange",-6.870907374914459
2019,11,3,"Orange",-6.753763651241651
2019,11,4,"Orange",-6.636648288876808
2019,11,5,"Orange",-2.319082093496001
2019,11,6,"Orange",-2.4664636815533223
2019,11,7,"Orange",-2.3816518665560786
2019,11,8,"Orange",-3.9761694354006756
2019,11,9,"Orange",-4.348845592975749
2019,11,10,"Orange",-4.241521366257444
2019,11,11,"Orange",-4.132068207915995
2019,11,12,"Orange",-3.356289243348848
2019,11,13,"Orange",-3.919600740346068
2019,11,14,"Orange",-4.169720027565621
2019,11,15,"Orange",-3.137025709697736
2019,11,16,"Orange",-2.5173775188765246
2019,11,17,"Orange",-2.4007906711175586
2019,11,18,"Orange",-2.2839237511622543
2019,11,19,"Orange",-2.2229787273062804
2019,11,20,"Orange",-1.8410482460178619
2019,11,21,"Orange",0.011651974834076465
2019,11,22,"Orange",8.598238737045587
2019,11,23,"Orange",15.62240398386304
2019,11,24,"Orange",16.247963923523052
2019,11,25,"Orange",16.87611706881144
2019,11,26,"Orange",20.622079947579834
2019,11,27,"Orange",15.080493112867527
2019,11,28,"Orange",5.946306697714846
2019,11,29,"Orange",1.0446030053601678
2019,11,30,"Orange",0.6791909199493714
2019,12,1,"Orange",0.1467991970785267
2019,12,2,"Orange",-0.3848605267823775
2019,12,3,"Orange",-2.889114592390016
2019,12,4,"Orange",-3.1423423281908907
2019,12,5,"Orange",-2.8996984617034594
2019,12,6,"Orange",-5.229767618685548
2019,12,7,"Orange",-12.76381378798421
2019,12,8,"Orange",-14.014191389526296
2019,12,9,"Orange",-15.229306780076785
2019,12,10,"Orange",-16.292328330070337
2019,12,11,"Orange",-16.943677761201013
2019,12,12,"Orange",-14.914579285130966
2019,12,13,"Orange",-7.470945066197279
2019,12,14,"Orange",-5.54190764648375
2019,12,15,"Orange",-4.122198421846111
2019,12,16,"Orange",-2.694806052275919
2019,12,17,"Orange",-1.8381216376086977
2019,12,18,"Orange",0.732078077514422
2019,12,19,"Orange",0.4478593362276544
2019,12,20,"Orange",-0.4141229958787108
2019,12,21,"Orange",0.8029407915944555
2019,12,22,"Orange",1.8122835235485961
2019,12,23,"Orange",2.8590508336846754
2019,12,24,"Orange",-0.08353310244218921
2019,12,25,"Orange",-0.850362421291475
2019,12,26,"Orange",-0.7972600753841694
2019,12,27,"Orange",-2.059979979618891
2019,12,28,"Orange",0.8272441516507852
2019,12,29,"Orange",1.1607831975199667
2019,12,30,"Orange",1.5068030119770477
2019,12,31,"Orange",-1.3833900235226935
2020,1,1,"Orange",-1.362628645998015
2020,1,2,"Orange",-1.7982722664614406
2020,1,3,"Orange",-2.802955289816437
2020,1,4,"Orange",-1.839601475020563
2020,1,5,"Orange",-2.2651440520270705
2020,1,6,"Orange",-2.6861581059201725
2020,1,7,"Orange",0.0023340621831510586
2020,1,8,"Orange",-0.5855006169101047
2020,1,9,"Orange",-0.3190807976551852
2020,1,10,"Orange",-0.36787976743096307
2020,1,11,"Orange",-1.7084173006166374
2020,1,12,"Orange",-1.5949600931795618
2020,1,13,"Orange",-1.4840871669970879
2020,1,14,"Orange",1.635959472663085
2020,1,15,"Orange",1.7852842003853564
2020,1,16,"Orange",1.8416840167627666
2020,1,17,"Orange",0.931645687263718
2020,1,18,"Orange",-0.5250438095238095
2020,1,19,"Orange",0.15130684249603316
2020,1,20,"Orange",0.8531275898629063
2020,1,21,"Orange",3.6251203818182525
2020,1,22,"Orange",4.691672170208357
2020,1,23,"Orange",4.707463694959505
2020,1,24,"Orange",4.5852557601382715
2020,1,25,"Orange",5.175646844406577
2020,1,26,"Orange",5.077530940091682
2020,1,27,"Orange",4.979767480409396
2020,1,28,"Orange",5.100549727212795
2020,1,29,"Orange",4.571629856816414
2020,1,30,"Orange",4.377011523877332
2020,1,31,"Orange",5.119067337375497
2020,2,1,"Orange",6.144166803886953
2020,2,2,"Orange",6.490005455861729
2020,2,3,"Orange",6.835548356042896
2020,2,4,"Orange",12.55262830298702
2020,2,5,"Orange",3.1860829593144646
2020,2,6,"Orange",1.8131156594727644
2020,2,7,"Orange",0.5539891553253551
2020,2,8,"Orange",0.9534731512120108
2020,2,9,"Orange",0.9987000845430017
2020,2,10,"Orange",1.0437785427494277
2020,2,11,"Orange",1.1209871837290832
2020,2,12,"Orange",1.940368833684541
2020,2,13,"Orange",2.2108176124599
2020,2,14,"Orange",0.6340876335378809
2020,2,15,"Orange",-1.5477764231894233
2020,2,16,"Orange",-1.650604067875816
2020,2,17,"Orange",-1.7566829689783272
2020,2,18,"Orange",-0.6924579749429197
2020,2,19,"Orange",-0.9907089596034431
2020,2,20,"Orange",1.0142661516136287
2020,2,21,"Orange",0.6883978369044452
2020,2,22,"Orange",1.941705559197786
2020,2,23,"Orange",2.0713832739060107
2020,2,24,"Orange",2.2008779139561354
2020,2,25,"Orange",2.5483907951422333
2020,2,26,"Orange",2.536680339415796
2020,2,27,"Orange",1.6762248791394263
2020,2,28,"Orange",1.4233770525876854
2020,2,29,"Orange",1.676989652025778
2020,3,1,"Orange",2.992402730675909
2020,3,2,"Orange",4.338741114423297
2020,3,3,"Orange",11.300954056177805
2020,3,4,"Orange",5.1329230338802665
2020,3,5,"Orange",4.92893958512342
2020,3,6,"Orange",4.227559210588173
2020,3,7,"Orange",3.999300002187493
2020,3,8,"Orange",3.892851438497015
2020,3,9,"Orange",3.786771369295381
2020,3,10,"Orange",2.9412898500443316
2020,3,11,"Orange",0.15499480668359394
2020,3,12,"Orange",-2.8550151723557327
2020,3,13,"Orange",-8.003574234697808
2020,3,14,"Orange",-10.104913709673779
2020,3,15,"Orange",-11.98364077887207
2020,3,16,"Orange",-13.866337881266427
2020,3,17,"Orange",-20.37560853348215
2020,3,18,"Orange",-30.38069081030146
2020,3,19,"Orange",-37.69234298407274
2020,3,20,"Orange",-45.139267672716514
2020,3,21,"Orange",-47.312849020856554
2020,3,22,"Orange",-49.772046973054564
2020,3,23,"Orange",-52.22751266730407
2020,3,24,"Orange",-59.570852049180566
2020,3,25,"Orange",-67.0848429103363
2020,3,26,"Orange",-73.43369141010322
2020,3,27,"Orange",-78.83025348226211
2020,3,28,"Orange",-80.13662069533115
2020,3,29,"Orange",-81.502425775723
2020,3,30,"Orange",-82.86354033751981
2020,3,31,"Orange",-85.14667635170977
2020,4,1,"Orange",-86.48911093046974
2020,4,2,"Orange",-87.72276872033686
2020,4,3,"Orange",-88.61950253645705
2020,4,4,"Orange",-88.92670947610691
2020,4,5,"Orange",-89.23157912344558
2020,4,6,"Orange",-89.53580630570502
2020,4,7,"Orange",-90.04263397007047
2020,4,8,"Orange",-90.42083973139596
2020,4,9,"Orange",-90.73782677060865
2020,4,10,"Orange",-91.01830383058606
2020,4,11,"Orange",-91.1286367572717
2020,4,12,"Orange",-91.18698489657042
2020,4,13,"Orange",-91.24626889499304
2020,4,14,"Orange",-91.3490765786064
2020,4,15,"Orange",-91.5186841377111
2020,4,16,"Orange",-91.68714687030845
2020,4,17,"Orange",-91.72127053932097
2020,4,18,"Orange",-91.68252213375654
2020,4,19,"Orange",-91.72078743209407
2020,4,20,"Orange",-91.75914097049713
2020,4,21,"Orange",-91.84714827037676
2020,4,22,"Orange",-91.9544165609578
2020,4,23,"Orange",-91.97685223747723
2020,4,24,"Orange",-92.00277484314951
2020,4,25,"Orange",-91.96825481571123
2020,4,26,"Orange",-91.98782309295102
2020,4,27,"Orange",-92.0074145212722
2020,4,28,"Orange",-91.86831850918182
2020,4,29,"Orange",-92.05150585720612
2020,4,30,"Orange",-92.06406222976494
2020,5,1,"Orange",-91.982270542082
2020,5,2,"Orange",-92.01181611176072
2020,5,3,"Orange",-92.0131845987215
2020,5,4,"Orange",-92.01454556270534
2020,5,5,"Orange",-91.864791772553
2020,5,6,"Orange",-91.83327283863795
2020,5,7,"Orange",-91.74500169992803
2020,5,8,"Orange",-91.63652766890827
2020,5,9,"Orange",-91.52474687722835
2020,5,10,"Orange",-91.49270481313306
2020,5,11,"Orange",-91.46062606888863
2020,5,12,"Orange",-91.3079839942534
2020,5,13,"Orange",-91.25727111966924
2020,5,14,"Orange",-91.1608931411411
2020,5,15,"Orange",-91.04409651294955
2020,5,16,"Orange",-90.97572168650177
2020,5,17,"Orange",-90.92369965009553
2020,5,18,"Orange",-90.87140317452965
2020,5,19,"Orange",-90.75743984114403
2020,5,20,"Orange",-90.64979786090487
2020,5,21,"Orange",-90.5177709496267
2020,5,22,"Orange",-90.32810628638276
2020,5,23,"Orange",-90.33658945518961
2020,5,24,"Orange",-90.27033027371994
2020,5,25,"Orange",-90.20187597026691
2020,5,26,"Orange",-89.77073156038637
2020,5,27,"Orange",-89.53409663449116
2020,5,28,"Orange",-89.37085363166784
2020,5,29,"Orange",-89.11220918843871
2020,5,30,"Orange",-89.00159418906281
2020,5,31,"Orange",-88.935648336143
2020,6,1,"Orange",-88.86984312339628
2020,6,2,"Orange",-88.47336398966117
2020,6,3,"Orange",-88.29310291287202
2020,6,4,"Orange",-88.1053797902804
2020,6,5,"Orange",-87.92218037028894
2020,6,6,"Orange",-87.82722062154012
